Data,Fajr,Sunrise,Zuhr,Asr,Maghrib,Isha,City Name
"31 gennaio 2025, venerdì",6:04:00,7:34:00,12:40:30,15:06:15,17:23:00,18:53:00,rovigo
"1 febbraio 2025, sabato",6:03:00,7:33:00,12:41:00,15:07:30,17:24:00,18:54:00,rovigo
"2 febbraio 2025, domenica",6:02:00,7:32:00,12:41:30,15:08:45,17:26:00,18:56:00,rovigo
"3 febbraio 2025, lunedì",6:01:00,7:31:00,12:41:30,15:09:15,17:27:00,18:57:00,rovigo
"4 febbraio 2025, martedì",5:59:00,7:29:00,12:41:00,15:09:30,17:29:00,18:59:00,rovigo
"5 febbraio 2025, mercoledì",5:58:00,7:28:00,12:41:30,15:10:45,17:30:00,19:00:00,rovigo
"6 febbraio 2025, giovedì",5:57:00,7:27:00,12:41:30,15:11:15,17:32:00,19:02:00,rovigo
"7 febbraio 2025, venerdì",5:55:00,7:25:00,12:41:00,15:11:30,17:33:00,19:03:00,rovigo
"8 febbraio 2025, sabato",5:54:00,7:24:00,12:41:30,15:12:45,17:34:00,19:04:00,rovigo
"9 febbraio 2025, domenica",5:53:00,7:23:00,12:42:00,15:14:00,17:36:00,19:06:00,rovigo
"10 febbraio 2025, lunedì",5:51:00,7:21:00,12:41:00,15:13:30,17:37:00,19:07:00,rovigo
"11 febbraio 2025, martedì",5:50:00,7:20:00,12:41:30,15:14:45,17:39:00,19:09:00,rovigo
"12 febbraio 2025, mercoledì",5:48:00,7:18:00,12:41:00,15:15:00,17:40:00,19:10:00,rovigo
"13 febbraio 2025, giovedì",5:47:00,7:17:00,12:41:30,15:16:15,17:42:00,19:12:00,rovigo
"14 febbraio 2025, venerdì",5:46:00,7:16:00,12:42:00,15:17:30,17:43:00,19:13:00,rovigo
"15 febbraio 2025, sabato",5:44:00,7:14:00,12:41:30,15:17:45,17:44:00,19:14:00,rovigo
"16 febbraio 2025, domenica",5:42:00,7:12:00,12:41:00,15:18:00,17:46:00,19:16:00,rovigo
"17 febbraio 2025, lunedì",5:41:00,7:11:00,12:41:30,15:19:15,17:47:00,19:17:00,rovigo
"18 febbraio 2025, martedì",5:39:00,7:09:00,12:41:00,15:19:30,17:49:00,19:19:00,rovigo
"19 febbraio 2025, mercoledì",5:38:00,7:08:00,12:41:30,15:20:45,17:50:00,19:20:00,rovigo
"20 febbraio 2025, giovedì",5:36:00,7:06:00,12:41:00,15:21:00,17:51:00,19:21:00,rovigo
"21 febbraio 2025, venerdì",5:35:00,7:05:00,12:41:30,15:22:15,17:53:00,19:23:00,rovigo
"22 febbraio 2025, sabato",5:33:00,7:03:00,12:41:00,15:22:30,17:54:00,19:24:00,rovigo
"23 febbraio 2025, domenica",5:31:00,7:01:00,12:40:30,15:22:45,17:56:00,19:26:00,rovigo
"24 febbraio 2025, lunedì",5:30:00,7:00:00,12:41:00,15:24:00,17:57:00,19:27:00,rovigo
"25 febbraio 2025, martedì",5:28:00,6:58:00,12:40:30,15:24:15,17:58:00,19:28:00,rovigo
"26 febbraio 2025, mercoledì",5:26:00,6:56:00,12:40:00,15:24:30,18:00:00,19:30:00,rovigo
"27 febbraio 2025, giovedì",5:24:00,6:54:00,12:39:30,15:24:45,18:01:00,19:31:00,rovigo
"28 febbraio 2025, venerdì",5:23:00,6:53:00,12:40:00,15:26:00,18:03:00,19:33:00,rovigo
"1 marzo 2025, sabato",5:21:00,6:51:00,12:39:30,15:26:15,18:04:00,19:34:00,rovigo
"2 marzo 2025, domenica",5:19:00,6:49:00,12:39:30,15:27:15,18:05:00,19:35:00,rovigo
"3 marzo 2025, lunedì",5:17:00,6:47:00,12:39:00,15:27:30,18:07:00,19:37:00,rovigo
"4 marzo 2025, martedì",5:16:00,6:46:00,12:39:30,15:28:45,18:08:00,19:38:00,rovigo
"5 marzo 2025, mercoledì",5:14:00,6:44:00,12:39:00,15:29:00,18:09:00,19:39:00,rovigo
"6 marzo 2025, giovedì",5:12:00,6:42:00,12:38:30,15:29:15,18:11:00,19:41:00,rovigo
"7 marzo 2025, venerdì",5:10:00,6:40:00,12:38:00,15:29:30,18:12:00,19:42:00,rovigo
"8 marzo 2025, sabato",5:09:00,6:39:00,12:38:30,15:30:45,18:13:00,19:43:00,rovigo
"9 marzo 2025, domenica",5:07:00,6:37:00,12:38:00,15:31:00,18:15:00,19:45:00,rovigo
"10 marzo 2025, lunedì",5:05:00,6:35:00,12:38:00,15:32:00,18:16:00,19:46:00,rovigo
"11 marzo 2025, martedì",5:03:00,6:33:00,12:37:30,15:32:15,18:17:00,19:47:00,rovigo
"12 marzo 2025, mercoledì",5:01:00,6:31:00,12:37:00,15:32:30,18:19:00,19:49:00,rovigo
"13 marzo 2025, giovedì",4:59:00,6:29:00,12:36:30,15:32:45,18:20:00,19:50:00,rovigo
"14 marzo 2025, venerdì",4:57:00,6:27:00,12:36:00,15:33:00,18:21:00,19:51:00,rovigo
"15 marzo 2025, sabato",4:56:00,6:26:00,12:36:30,15:34:15,18:22:00,19:52:00,rovigo
"16 marzo 2025, domenica",4:54:00,6:24:00,12:36:30,15:35:15,18:24:00,19:54:00,rovigo
"17 marzo 2025, lunedì",4:52:00,6:22:00,12:36:00,15:35:30,18:25:00,19:55:00,rovigo
"18 marzo 2025, martedì",4:50:00,6:20:00,12:35:30,15:35:45,18:26:00,19:56:00,rovigo
"19 marzo 2025, mercoledì",4:48:00,6:18:00,12:35:00,15:36:00,18:28:00,19:58:00,rovigo
"20 marzo 2025, giovedì",4:46:00,6:16:00,12:34:30,15:36:15,18:29:00,19:59:00,rovigo
"21 marzo 2025, venerdì",4:44:00,6:14:00,12:34:00,15:36:30,18:30:00,20:00:00,rovigo
"22 marzo 2025, sabato",4:43:00,6:13:00,12:34:30,15:37:45,18:32:00,20:02:00,rovigo
"23 marzo 2025, domenica",4:41:00,6:11:00,12:34:30,15:38:45,18:33:00,20:03:00,rovigo
"24 marzo 2025, lunedì",4:39:00,6:09:00,12:34:00,15:39:00,18:34:00,20:04:00,rovigo
"25 marzo 2025, martedì",4:37:00,6:07:00,12:33:30,15:39:15,18:35:00,20:05:00,rovigo
"26 marzo 2025, mercoledì",4:35:00,6:05:00,12:33:00,15:39:30,18:37:00,20:07:00,rovigo
"27 marzo 2025, giovedì",4:33:00,6:03:00,12:32:30,15:39:45,18:38:00,20:08:00,rovigo
"28 marzo 2025, venerdì",4:31:00,6:01:00,12:32:00,15:40:00,18:39:00,20:09:00,rovigo
"29 marzo 2025, sabato",4:29:00,5:59:00,12:32:00,15:41:00,18:40:00,20:10:00,rovigo
"30 marzo 2025, domenica",5:28:00,6:58:00,13:32:30,16:42:15,19:42:00,21:12:00,rovigo
"31 marzo 2025, lunedì",5:26:00,6:56:00,13:32:00,16:42:30,19:43:00,21:13:00,rovigo
"1 aprile 2025, martedì",5:24:00,6:54:00,13:31:30,16:42:45,19:44:00,21:14:00,rovigo
"2 aprile 2025, mercoledì",5:22:00,6:52:00,13:31:00,16:43:00,19:46:00,21:16:00,rovigo
"3 aprile 2025, giovedì",5:20:00,6:50:00,13:30:30,16:43:15,19:47:00,21:17:00,rovigo
"4 aprile 2025, venerdì",5:18:00,6:48:00,13:30:00,16:43:30,19:48:00,21:18:00,rovigo
"5 aprile 2025, sabato",5:16:00,6:46:00,13:29:30,16:43:45,19:49:00,21:19:00,rovigo
"6 aprile 2025, domenica",5:15:00,6:45:00,13:30:00,16:45:00,19:51:00,21:21:00,rovigo
"7 aprile 2025, lunedì",5:13:00,6:43:00,13:30:00,16:46:00,19:52:00,21:22:00,rovigo
"8 aprile 2025, martedì",5:11:00,6:41:00,13:29:30,16:46:15,19:53:00,21:23:00,rovigo
"9 aprile 2025, mercoledì",5:09:00,6:39:00,13:29:00,16:46:30,19:54:00,21:24:00,rovigo
"10 aprile 2025, giovedì",5:07:00,6:37:00,13:28:30,16:46:45,19:56:00,21:26:00,rovigo
"11 aprile 2025, venerdì",5:06:00,6:36:00,13:29:00,16:48:00,19:57:00,21:27:00,rovigo
"12 aprile 2025, sabato",5:04:00,6:34:00,13:28:30,16:48:15,19:58:00,21:28:00,rovigo
"13 aprile 2025, domenica",5:02:00,6:32:00,13:28:00,16:48:30,19:59:00,21:29:00,rovigo
"14 aprile 2025, lunedì",5:00:00,6:30:00,13:27:30,16:48:45,20:01:00,21:31:00,rovigo
"15 aprile 2025, martedì",4:59:00,6:29:00,13:28:00,16:50:00,20:02:00,21:32:00,rovigo
"16 aprile 2025, mercoledì",4:57:00,6:27:00,13:27:30,16:50:15,20:03:00,21:33:00,rovigo
"17 aprile 2025, giovedì",4:55:00,6:25:00,13:27:00,16:50:30,20:04:00,21:34:00,rovigo
"18 aprile 2025, venerdì",4:53:00,6:23:00,13:26:30,16:50:45,20:06:00,21:36:00,rovigo
"19 aprile 2025, sabato",4:52:00,6:22:00,13:27:00,16:52:00,20:07:00,21:37:00,rovigo
"20 aprile 2025, domenica",4:50:00,6:20:00,13:26:30,16:52:15,20:08:00,21:38:00,rovigo
"21 aprile 2025, lunedì",4:48:00,6:18:00,13:26:00,16:52:30,20:10:00,21:40:00,rovigo
"22 aprile 2025, martedì",4:47:00,6:17:00,13:26:30,16:53:45,20:11:00,21:41:00,rovigo
"23 aprile 2025, mercoledì",4:45:00,6:15:00,13:26:00,16:54:00,20:12:00,21:42:00,rovigo
"24 aprile 2025, giovedì",4:43:00,6:13:00,13:25:00,16:53:30,20:13:00,21:43:00,rovigo
"25 aprile 2025, venerdì",4:42:00,6:12:00,13:25:30,16:54:45,20:15:00,21:45:00,rovigo
"26 aprile 2025, sabato",4:40:00,6:10:00,13:25:00,16:55:00,20:16:00,21:46:00,rovigo
"27 aprile 2025, domenica",4:39:00,6:09:00,13:25:30,16:56:15,20:17:00,21:47:00,rovigo
"28 aprile 2025, lunedì",4:37:00,6:07:00,13:25:00,16:56:30,20:18:00,21:48:00,rovigo
"29 aprile 2025, martedì",4:36:00,6:06:00,13:25:30,16:57:45,20:20:00,21:50:00,rovigo
"30 aprile 2025, mercoledì",4:34:00,6:04:00,13:24:30,16:57:15,20:21:00,21:51:00,rovigo
"1 maggio 2025, giovedì",4:33:00,6:03:00,13:25:00,16:58:30,20:22:00,21:52:00,rovigo
"2 maggio 2025, venerdì",4:31:00,6:01:00,13:24:30,16:58:45,20:23:00,21:53:00,rovigo
"3 maggio 2025, sabato",4:30:00,6:00:00,13:24:30,16:59:15,20:25:00,21:55:00,rovigo
"4 maggio 2025, domenica",4:28:00,5:58:00,13:24:00,16:59:30,20:26:00,21:56:00,rovigo
"5 maggio 2025, lunedì",4:27:00,5:57:00,13:24:30,17:00:45,20:27:00,21:57:00,rovigo
"6 maggio 2025, martedì",4:25:00,5:55:00,13:23:30,17:00:15,20:28:00,21:58:00,rovigo
"7 maggio 2025, mercoledì",4:24:00,5:54:00,13:24:00,17:01:30,20:29:00,21:59:00,rovigo
"8 maggio 2025, giovedì",4:23:00,5:53:00,13:24:00,17:02:00,20:31:00,22:01:00,rovigo
"9 maggio 2025, venerdì",4:21:00,5:51:00,13:23:30,17:02:15,20:32:00,22:02:00,rovigo
"10 maggio 2025, sabato",4:20:00,5:50:00,13:23:30,17:02:45,20:33:00,22:03:00,rovigo
"11 maggio 2025, domenica",4:19:00,5:49:00,13:24:00,17:04:00,20:34:00,22:04:00,rovigo
"12 maggio 2025, lunedì",4:18:00,5:48:00,13:24:00,17:04:30,20:35:00,22:05:00,rovigo
"13 maggio 2025, martedì",4:16:00,5:46:00,13:23:30,17:04:45,20:37:00,22:07:00,rovigo
"14 maggio 2025, mercoledì",4:15:00,5:45:00,13:23:30,17:05:15,20:38:00,22:08:00,rovigo
"15 maggio 2025, giovedì",4:14:00,5:44:00,13:23:30,17:05:45,20:39:00,22:09:00,rovigo
"16 maggio 2025, venerdì",4:13:00,5:43:00,13:23:30,17:06:15,20:40:00,22:10:00,rovigo
"17 maggio 2025, sabato",4:12:00,5:42:00,13:24:00,17:07:30,20:41:00,22:11:00,rovigo
"18 maggio 2025, domenica",4:11:00,5:41:00,13:24:00,17:08:00,20:42:00,22:12:00,rovigo
"19 maggio 2025, lunedì",4:10:00,5:40:00,13:24:00,17:08:30,20:43:00,22:13:00,rovigo
"20 maggio 2025, martedì",4:09:00,5:39:00,13:24:00,17:09:00,20:44:00,22:14:00,rovigo
"21 maggio 2025, mercoledì",4:08:00,5:38:00,13:24:00,17:09:30,20:46:00,22:16:00,rovigo
"22 maggio 2025, giovedì",4:07:00,5:37:00,13:24:00,17:10:00,20:47:00,22:17:00,rovigo
"23 maggio 2025, venerdì",4:06:00,5:36:00,13:24:00,17:10:30,20:48:00,22:18:00,rovigo
"24 maggio 2025, sabato",4:05:00,5:35:00,13:24:00,17:11:00,20:49:00,22:19:00,rovigo
"25 maggio 2025, domenica",4:05:00,5:35:00,13:25:00,17:12:30,20:50:00,22:20:00,rovigo
"26 maggio 2025, lunedì",4:04:00,5:34:00,13:24:30,17:12:15,20:51:00,22:21:00,rovigo
"27 maggio 2025, martedì",4:03:00,5:33:00,13:24:30,17:12:45,20:52:00,22:22:00,rovigo
"28 maggio 2025, mercoledì",4:02:00,5:32:00,13:24:30,17:13:15,20:53:00,22:23:00,rovigo
"29 maggio 2025, giovedì",4:02:00,5:32:00,13:25:00,17:14:00,20:53:00,22:23:00,rovigo
"30 maggio 2025, venerdì",4:01:00,5:31:00,13:25:00,17:14:30,20:54:00,22:24:00,rovigo
"31 maggio 2025, sabato",4:00:00,5:30:00,13:24:30,17:14:15,20:55:00,22:25:00,rovigo
"1 giugno 2025, domenica",4:00:00,5:30:00,13:25:30,17:15:45,20:56:00,22:26:00,rovigo
"2 giugno 2025, lunedì",3:59:00,5:29:00,13:25:00,17:15:30,20:57:00,22:27:00,rovigo
"3 giugno 2025, martedì",3:59:00,5:29:00,13:25:30,17:16:15,20:58:00,22:28:00,rovigo
"4 giugno 2025, mercoledì",3:58:00,5:28:00,13:25:30,17:16:45,20:58:00,22:28:00,rovigo
"5 giugno 2025, giovedì",3:58:00,5:28:00,13:26:00,17:17:30,20:59:00,22:29:00,rovigo
"6 giugno 2025, venerdì",3:58:00,5:28:00,13:26:30,17:18:15,21:00:00,22:30:00,rovigo
"7 giugno 2025, sabato",3:57:00,5:27:00,13:26:00,17:18:00,21:01:00,22:31:00,rovigo
"8 giugno 2025, domenica",3:57:00,5:27:00,13:26:30,17:18:45,21:01:00,22:31:00,rovigo
"9 giugno 2025, lunedì",3:57:00,5:27:00,13:27:00,17:19:30,21:02:00,22:32:00,rovigo
"10 giugno 2025, martedì",3:56:00,5:26:00,13:26:30,17:19:15,21:02:00,22:32:00,rovigo
"11 giugno 2025, mercoledì",3:56:00,5:26:00,13:26:30,17:19:15,21:03:00,22:33:00,rovigo
"12 giugno 2025, giovedì",3:56:00,5:26:00,13:27:00,17:20:00,21:04:00,22:34:00,rovigo
"13 giugno 2025, venerdì",3:56:00,5:26:00,13:27:30,17:20:45,21:04:00,22:34:00,rovigo
"14 giugno 2025, sabato",3:56:00,5:26:00,13:27:30,17:20:45,21:05:00,22:35:00,rovigo
"15 giugno 2025, domenica",3:56:00,5:26:00,13:28:00,17:21:30,21:05:00,22:35:00,rovigo
"16 giugno 2025, lunedì",3:56:00,5:26:00,13:28:00,17:21:30,21:05:00,22:35:00,rovigo
"17 giugno 2025, martedì",3:56:00,5:26:00,13:28:00,17:21:30,21:06:00,22:36:00,rovigo
"18 giugno 2025, mercoledì",3:56:00,5:26:00,13:28:00,17:21:30,21:06:00,22:36:00,rovigo
"19 giugno 2025, giovedì",3:56:00,5:26:00,13:28:30,17:22:15,21:06:00,22:36:00,rovigo
"20 giugno 2025, venerdì",3:56:00,5:26:00,13:28:30,17:22:15,21:07:00,22:37:00,rovigo
"21 giugno 2025, sabato",3:57:00,5:27:00,13:29:30,17:23:15,21:07:00,22:37:00,rovigo
"22 giugno 2025, domenica",3:57:00,5:27:00,13:29:30,17:23:15,21:07:00,22:37:00,rovigo
"23 giugno 2025, lunedì",3:57:00,5:27:00,13:29:00,17:22:30,21:07:00,22:37:00,rovigo
"24 giugno 2025, martedì",3:57:00,5:27:00,13:29:00,17:22:30,21:07:00,22:37:00,rovigo
"25 giugno 2025, mercoledì",3:58:00,5:28:00,13:30:00,17:23:30,21:07:00,22:37:00,rovigo
"26 giugno 2025, giovedì",3:58:00,5:28:00,13:30:00,17:23:30,21:07:00,22:37:00,rovigo
"27 giugno 2025, venerdì",3:59:00,5:29:00,13:30:30,17:23:45,21:07:00,22:37:00,rovigo
"28 giugno 2025, sabato",3:59:00,5:29:00,13:30:30,17:23:45,21:07:00,22:37:00,rovigo
"29 giugno 2025, domenica",3:59:00,5:29:00,13:30:00,17:23:00,21:07:00,22:37:00,rovigo
"30 giugno 2025, lunedì",4:00:00,5:30:00,13:30:30,17:23:15,21:07:00,22:37:00,rovigo
"1 luglio 2025, martedì",4:01:00,5:31:00,13:31:30,17:24:15,21:07:00,22:37:00,rovigo
"2 luglio 2025, mercoledì",4:01:00,5:31:00,13:31:00,17:23:30,21:07:00,22:37:00,rovigo
"3 luglio 2025, giovedì",4:02:00,5:32:00,13:31:30,17:23:45,21:06:00,22:36:00,rovigo
"4 luglio 2025, venerdì",4:02:00,5:32:00,13:31:00,17:23:00,21:06:00,22:36:00,rovigo
"5 luglio 2025, sabato",4:03:00,5:33:00,13:31:30,17:23:15,21:06:00,22:36:00,rovigo
"6 luglio 2025, domenica",4:04:00,5:34:00,13:32:00,17:23:30,21:05:00,22:35:00,rovigo
"7 luglio 2025, lunedì",4:04:00,5:34:00,13:31:30,17:22:45,21:05:00,22:35:00,rovigo
"8 luglio 2025, martedì",4:05:00,5:35:00,13:32:00,17:23:00,21:04:00,22:34:00,rovigo
"9 luglio 2025, mercoledì",4:06:00,5:36:00,13:32:00,17:22:30,21:04:00,22:34:00,rovigo
"10 luglio 2025, giovedì",4:07:00,5:37:00,13:32:30,17:22:45,21:03:00,22:33:00,rovigo
"11 luglio 2025, venerdì",4:08:00,5:38:00,13:33:00,17:23:00,21:03:00,22:33:00,rovigo
"12 luglio 2025, sabato",4:08:00,5:38:00,13:32:00,17:21:30,21:02:00,22:32:00,rovigo
"13 luglio 2025, domenica",4:09:00,5:39:00,13:32:30,17:21:45,21:02:00,22:32:00,rovigo
"14 luglio 2025, lunedì",4:10:00,5:40:00,13:32:30,17:21:15,21:01:00,22:31:00,rovigo
"15 luglio 2025, martedì",4:11:00,5:41:00,13:33:00,17:21:30,21:00:00,22:30:00,rovigo
"16 luglio 2025, mercoledì",4:12:00,5:42:00,13:33:00,17:21:00,20:59:00,22:29:00,rovigo
"17 luglio 2025, giovedì",4:13:00,5:43:00,13:33:00,17:20:30,20:59:00,22:29:00,rovigo
"18 luglio 2025, venerdì",4:14:00,5:44:00,13:33:00,17:20:00,20:58:00,22:28:00,rovigo
"19 luglio 2025, sabato",4:15:00,5:45:00,13:33:30,17:20:15,20:57:00,22:27:00,rovigo
"20 luglio 2025, domenica",4:16:00,5:46:00,13:33:30,17:19:45,20:56:00,22:26:00,rovigo
"21 luglio 2025, lunedì",4:17:00,5:47:00,13:33:30,17:19:15,20:55:00,22:25:00,rovigo
"22 luglio 2025, martedì",4:18:00,5:48:00,13:33:30,17:18:45,20:54:00,22:24:00,rovigo
"23 luglio 2025, mercoledì",4:19:00,5:49:00,13:33:30,17:18:15,20:53:00,22:23:00,rovigo
"24 luglio 2025, giovedì",4:20:00,5:50:00,13:33:30,17:17:45,20:52:00,22:22:00,rovigo
"25 luglio 2025, venerdì",4:21:00,5:51:00,13:33:30,17:17:15,20:51:00,22:21:00,rovigo
"26 luglio 2025, sabato",4:22:00,5:52:00,13:33:00,17:16:00,20:50:00,22:20:00,rovigo
"27 luglio 2025, domenica",4:23:00,5:53:00,13:33:00,17:15:30,20:49:00,22:19:00,rovigo
"28 luglio 2025, lunedì",4:24:00,5:54:00,13:33:00,17:15:00,20:48:00,22:18:00,rovigo
"29 luglio 2025, martedì",4:25:00,5:55:00,13:33:00,17:14:30,20:47:00,22:17:00,rovigo
"30 luglio 2025, mercoledì",4:27:00,5:57:00,13:33:30,17:14:15,20:45:00,22:15:00,rovigo
"31 luglio 2025, giovedì",4:28:00,5:58:00,13:33:30,17:13:45,20:44:00,22:14:00,rovigo
"1 agosto 2025, venerdì",4:29:00,5:59:00,13:33:30,17:13:15,20:43:00,22:13:00,rovigo
"2 agosto 2025, sabato",4:30:00,6:00:00,13:33:00,17:12:00,20:42:00,22:12:00,rovigo
"3 agosto 2025, domenica",4:31:00,6:01:00,13:33:00,17:11:30,20:40:00,22:10:00,rovigo
"4 agosto 2025, lunedì",4:32:00,6:02:00,13:32:30,17:10:15,20:39:00,22:09:00,rovigo
"5 agosto 2025, martedì",4:33:00,6:03:00,13:32:30,17:09:45,20:38:00,22:08:00,rovigo
"6 agosto 2025, mercoledì",4:35:00,6:05:00,13:33:00,17:09:30,20:36:00,22:06:00,rovigo
"7 agosto 2025, giovedì",4:36:00,6:06:00,13:33:00,17:09:00,20:35:00,22:05:00,rovigo
"8 agosto 2025, venerdì",4:37:00,6:07:00,13:32:30,17:07:45,20:33:00,22:03:00,rovigo
"9 agosto 2025, sabato",4:38:00,6:08:00,13:32:00,17:06:30,20:32:00,22:02:00,rovigo
"10 agosto 2025, domenica",4:39:00,6:09:00,13:32:00,17:06:00,20:30:00,22:00:00,rovigo
"11 agosto 2025, lunedì",4:40:00,6:10:00,13:31:30,17:04:45,20:29:00,21:59:00,rovigo
"12 agosto 2025, martedì",4:42:00,6:12:00,13:32:00,17:04:30,20:27:00,21:57:00,rovigo
"13 agosto 2025, mercoledì",4:43:00,6:13:00,13:31:30,17:03:15,20:26:00,21:56:00,rovigo
"14 agosto 2025, giovedì",4:44:00,6:14:00,13:31:30,17:02:45,20:24:00,21:54:00,rovigo
"15 agosto 2025, venerdì",4:45:00,6:15:00,13:31:00,17:01:30,20:23:00,21:53:00,rovigo
"16 agosto 2025, sabato",4:46:00,6:16:00,13:30:30,17:00:15,20:21:00,21:51:00,rovigo
"17 agosto 2025, domenica",4:48:00,6:18:00,13:31:00,17:00:00,20:19:00,21:49:00,rovigo
"18 agosto 2025, lunedì",4:49:00,6:19:00,13:31:00,16:59:30,20:18:00,21:48:00,rovigo
"19 agosto 2025, martedì",4:50:00,6:20:00,13:30:30,16:58:15,20:16:00,21:46:00,rovigo
"20 agosto 2025, mercoledì",4:51:00,6:21:00,13:30:00,16:57:00,20:14:00,21:44:00,rovigo
"21 agosto 2025, giovedì",4:52:00,6:22:00,13:29:30,16:55:45,20:13:00,21:43:00,rovigo
"22 agosto 2025, venerdì",4:54:00,6:24:00,13:30:00,16:55:30,20:11:00,21:41:00,rovigo
"23 agosto 2025, sabato",4:55:00,6:25:00,13:29:30,16:54:15,20:09:00,21:39:00,rovigo
"24 agosto 2025, domenica",4:56:00,6:26:00,13:29:00,16:53:00,20:08:00,21:38:00,rovigo
"25 agosto 2025, lunedì",4:57:00,6:27:00,13:28:30,16:51:45,20:06:00,21:36:00,rovigo
"26 agosto 2025, martedì",4:58:00,6:28:00,13:28:00,16:50:30,20:04:00,21:34:00,rovigo
"27 agosto 2025, mercoledì",4:59:00,6:29:00,13:27:30,16:49:15,20:02:00,21:32:00,rovigo
"28 agosto 2025, giovedì",5:01:00,6:31:00,13:28:00,16:49:00,20:01:00,21:31:00,rovigo
"29 agosto 2025, venerdì",5:02:00,6:32:00,13:27:30,16:47:45,19:59:00,21:29:00,rovigo
"30 agosto 2025, sabato",5:03:00,6:33:00,13:27:00,16:46:30,19:57:00,21:27:00,rovigo
"31 agosto 2025, domenica",5:04:00,6:34:00,13:26:30,16:45:15,19:55:00,21:25:00,rovigo
"1 settembre 2025, lunedì",5:05:00,6:35:00,13:26:00,16:44:00,19:53:00,21:23:00,rovigo
"2 settembre 2025, martedì",5:07:00,6:37:00,13:26:30,16:43:45,19:51:00,21:21:00,rovigo
"3 settembre 2025, mercoledì",5:08:00,6:38:00,13:26:00,16:42:30,19:50:00,21:20:00,rovigo
"4 settembre 2025, giovedì",5:09:00,6:39:00,13:25:30,16:41:15,19:48:00,21:18:00,rovigo
"5 settembre 2025, venerdì",5:10:00,6:40:00,13:25:00,16:40:00,19:46:00,21:16:00,rovigo
"6 settembre 2025, sabato",5:11:00,6:41:00,13:24:30,16:38:45,19:44:00,21:14:00,rovigo
"7 settembre 2025, domenica",5:13:00,6:43:00,13:25:00,16:38:30,19:42:00,21:12:00,rovigo
"8 settembre 2025, lunedì",5:14:00,6:44:00,13:24:30,16:37:15,19:40:00,21:10:00,rovigo
"9 settembre 2025, martedì",5:15:00,6:45:00,13:24:00,16:36:00,19:38:00,21:08:00,rovigo
"10 settembre 2025, mercoledì",5:16:00,6:46:00,13:23:30,16:34:45,19:37:00,21:07:00,rovigo
"11 settembre 2025, giovedì",5:17:00,6:47:00,13:23:00,16:33:30,19:35:00,21:05:00,rovigo
"12 settembre 2025, venerdì",5:19:00,6:49:00,13:23:30,16:33:15,19:33:00,21:03:00,rovigo
"13 settembre 2025, sabato",5:20:00,6:50:00,13:23:00,16:32:00,19:31:00,21:01:00,rovigo
"14 settembre 2025, domenica",5:21:00,6:51:00,13:22:30,16:30:45,19:29:00,20:59:00,rovigo
"15 settembre 2025, lunedì",5:22:00,6:52:00,13:21:30,16:28:45,19:27:00,20:57:00,rovigo
"16 settembre 2025, martedì",5:23:00,6:53:00,13:21:00,16:27:30,19:25:00,20:55:00,rovigo
"17 settembre 2025, mercoledì",5:24:00,6:54:00,13:20:30,16:26:15,19:23:00,20:53:00,rovigo
"18 settembre 2025, giovedì",5:26:00,6:56:00,13:21:00,16:26:00,19:21:00,20:51:00,rovigo
"19 settembre 2025, venerdì",5:27:00,6:57:00,13:20:30,16:24:45,19:19:00,20:49:00,rovigo
"20 settembre 2025, sabato",5:28:00,6:58:00,13:20:00,16:23:30,19:17:00,20:47:00,rovigo
"21 settembre 2025, domenica",5:29:00,6:59:00,13:19:30,16:22:15,19:16:00,20:46:00,rovigo
"22 settembre 2025, lunedì",5:30:00,7:00:00,13:19:00,16:21:00,19:14:00,20:44:00,rovigo
"23 settembre 2025, martedì",5:32:00,7:02:00,13:19:30,16:20:45,19:12:00,20:42:00,rovigo
"24 settembre 2025, mercoledì",5:33:00,7:03:00,13:18:30,16:18:45,19:10:00,20:40:00,rovigo
"25 settembre 2025, giovedì",5:34:00,7:04:00,13:18:00,16:17:30,19:08:00,20:38:00,rovigo
"26 settembre 2025, venerdì",5:35:00,7:05:00,13:17:30,16:16:15,19:06:00,20:36:00,rovigo
"27 settembre 2025, sabato",5:37:00,7:07:00,13:18:00,16:16:00,19:04:00,20:34:00,rovigo
"28 settembre 2025, domenica",5:38:00,7:08:00,13:17:30,16:14:45,19:02:00,20:32:00,rovigo
"29 settembre 2025, lunedì",5:39:00,7:09:00,13:17:00,16:13:30,19:00:00,20:30:00,rovigo
"30 settembre 2025, martedì",5:40:00,7:10:00,13:16:30,16:12:15,18:59:00,20:29:00,rovigo
"1 ottobre 2025, mercoledì",5:41:00,7:11:00,13:16:00,16:11:00,18:57:00,20:27:00,rovigo
"2 ottobre 2025, giovedì",5:43:00,7:13:00,13:16:30,16:10:45,18:55:00,20:25:00,rovigo
"3 ottobre 2025, venerdì",5:44:00,7:14:00,13:16:00,16:09:30,18:53:00,20:23:00,rovigo
"4 ottobre 2025, sabato",5:45:00,7:15:00,13:15:00,16:07:30,18:51:00,20:21:00,rovigo
"5 ottobre 2025, domenica",5:46:00,7:16:00,13:14:30,16:06:15,18:49:00,20:19:00,rovigo
"6 ottobre 2025, lunedì",5:48:00,7:18:00,13:15:00,16:06:00,18:47:00,20:17:00,rovigo
